architecture,train_nx,train_ny,eval_nx,eval_ny,metric,paired_sample_seed_averaged_mean,bootstrap_ci95_low,bootstrap_ci95_high,conditioning_sample_count,bootstrap_replicates,bootstrap_seed,method,record_type,architecture_first,architecture_second,difference_definition,paired_mean_difference,n_test_samples,energy_valid_sample_fraction_seed_mean,fraction_samples_with_any_nonpositive_j_seed_mean,strain_energy_density_rel_finite_seed_count
resnet,64,16,64,16,joint_rel_l2,0.00521442508733,0.00474524767936,0.00582501182,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,64,16,64,16,ux_rel_l2,0.00871171833296,0.00816666737458,0.00935457869286,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,64,16,64,16,uy_rel_l2,0.0050116835234,0.00452683652406,0.00562203065419,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,64,16,64,16,vector_h1_seminorm_rel,0.0821438726966,0.0755687515723,0.0898455087593,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,64,16,64,16,deformation_gradient_rel,0.0208501553534,0.0191745814058,0.022842114727,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,64,16,64,16,strain_energy_density_rel,1.79145317398,1.2260425931,2.47206691321,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,64,16,64,16,sampled_total_potential_rel,0.909094592124,0.712509363985,1.14583586746,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,64,16,64,16,min_det_f,0.846509912906,0.825485690781,0.862628730392,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,64,16,64,16,nonpositive_j_fraction,0.0,0.0,0.0,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,64,16,128,32,joint_rel_l2,0.355385665405,0.347981565276,0.363854910788,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,64,16,128,32,ux_rel_l2,0.34175466569,0.331677786499,0.352893569301,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,64,16,128,32,uy_rel_l2,0.355803485052,0.348728563448,0.364269348548,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,64,16,128,32,vector_h1_seminorm_rel,1.93184623678,1.85361796449,2.0212760876,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,64,16,128,32,deformation_gradient_rel,0.493522320765,0.469184510379,0.521602526523,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,64,16,128,32,strain_energy_density_rel,,,,0.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,64,16,128,32,sampled_total_potential_rel,,,,0.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
